zcta5,obesity_pct,physical_inactivity_pct,totalpopulation,totalpop18plus
80120,24.7,15.8,29445,23866
80121,23.2,14.3,18176,14400
80122,23.0,13.6,32336,25107
80123,22.3,14.6,47302,38185
80124,24.5,13.0,22541,17914
80125,26.3,13.4,12482,9471
80126,24.8,12.6,44221,32253
80127,22.1,11.2,44776,34864
80128,22.8,12.4,36699,28805
80129,24.7,13.4,29703,22776
80130,24.7,13.4,27250,19722
80131,25.2,12.5,243,193
80132,26.1,15.0,27533,20712
80133,26.8,16.4,2520,2004
80134,25.5,13.5,76369,55433
80135,26.8,15.5,4100,3414
80136,31.5,20.1,6028,4497
80137,29.2,19.1,1250,955
80138,26.2,15.0,34337,25848
80202,18.7,11.9,19606,19066
80203,19.3,12.1,22883,22139
80204,23.4,20.3,35269,28741
80205,23.1,16.8,34967,29481
80206,19.5,12.5,26108,23128
80207,22.9,17.1,21170,16435
80209,18.1,11.1,27061,23617
80210,18.2,12.0,39394,32933
80211,19.4,13.0,37940,32747
80212,21.3,14.3,20397,17121
80214,25.8,16.9,26493,22029
80215,23.8,14.5,19908,16335
80216,24.6,23.6,15915,12945
80218,19.1,11.6,19484,18051
80219,26.2,29.7,61585,45453
80220,20.8,14.9,37233,29424
80221,32.2,24.2,42224,32456
80222,20.8,15.6,22381,18735
80223,22.8,20.7,19862,15904
80224,21.4,17.2,19199,15476
80226,24.0,16.2,33142,27131
80227,22.9,15.5,35567,28922
80228,22.3,12.2,34836,28450
80229,34.1,25.2,54153,39912
80230,19.5,12.6,9898,7616
80231,24.7,18.6,36014,29224
80232,23.7,16.1,22240,18002
80233,32.5,21.5,48050,36853
80234,30.2,18.3,29660,23175
80235,23.0,16.3,8639,7009
80236,22.7,22.0,16565,12986
80237,19.9,14.8,23108,19589
80238,19.6,11.9,28937,19334
80239,26.0,25.6,46177,32900
80241,30.3,18.0,33097,25444
80246,21.7,14.1,13265,11675
80247,26.2,20.8,29181,23898
80249,23.9,20.7,36794,25938
80260,36.3,29.4,36691,26406
80290,16.6,9.3,446,445
80301,16.7,10.9,25944,21698
80302,17.5,14.1,27322,24854
80303,16.9,13.5,25328,22370
80304,16.9,11.1,27532,22062
80305,15.9,9.9,17283,14234
80310,12.1,10.7,8281,8249
80401,22.7,12.8,41913,35026
80403,21.7,10.9,21335,16849
80420,24.5,15.0,927,785
80421,23.3,15.1,8179,6713
80422,25.9,16.0,4037,3410
80423,25.2,17.8,137,113
80424,23.8,14.1,10474,8852
80425,22.3,12.9,273,241
80426,23.3,17.7,75,71
80427,24.2,15.7,1051,910
80428,26.1,17.8,706,556
80430,29.3,25.7,91,85
80432,22.7,14.0,631,574
80433,23.1,11.4,8209,6648
80435,26.0,16.9,8344,6848
80436,26.9,18.5,541,467
80438,26.6,18.4,534,447
80439,22.1,11.1,24711,19710
80440,23.7,14.4,2564,2119
80442,25.4,17.2,2537,2214
80443,22.6,13.2,4170,3624
80444,26.4,18.6,1171,1012
80446,23.6,14.9,3998,3206
80447,23.0,15.3,2020,1799
80448,22.0,15.2,204,164
80449,25.2,18.8,1134,988
80451,23.8,14.9,755,615
80452,24.6,15.2,3313,2828
80453,21.7,10.3,259,229
80454,23.5,12.2,1437,1145
80455,16.9,10.1,517,437
80456,22.4,14.0,651,583
80457,22.1,9.8,728,583
80459,26.1,19.6,2454,1930
80461,23.6,16.3,7196,5682
80463,24.0,15.9,133,100
80465,23.1,12.4,16196,12904
80466,18.3,11.5,3332,2828
80467,23.3,14.1,2302,1908
80468,26.2,19.9,341,267
80469,23.9,14.7,318,264
80470,23.1,13.0,3684,3016
80473,29.6,25.2,60,55
80474,26.9,16.6,203,167
80475,21.7,15.2,230,191
80476,26.1,18.3,239,198
80478,23.4,14.6,1498,1237
80480,29.9,24.8,1172,954
80481,16.8,10.0,544,474
80482,24.5,16.5,1755,1544
80483,22.0,13.2,576,454
80487,23.6,14.7,18209,14790
80498,24.7,15.7,8405,6788
80501,19.4,16.1,42822,33825
80503,16.7,11.7,35863,28514
80504,24.4,15.2,60183,45179
80510,17.3,12.0,439,386
80512,23.5,12.4,2056,1756
80513,24.4,13.7,15824,12313
80514,33.5,20.5,6350,4618
80515,24.3,14.1,845,727
80516,24.7,12.1,34376,24339
80517,23.8,14.9,9720,8307
80520,35.0,22.4,1933,1478
80521,24.5,16.7,37451,33566
80524,25.2,15.5,39030,31498
80525,23.0,12.8,55901,45228
80526,23.9,13.6,45624,36662
80528,22.7,12.1,23660,17316
80530,33.1,18.7,5428,4089
80532,23.6,15.3,214,183
80534,29.5,15.5,18785,13934
80535,26.0,16.0,2543,2126
80536,24.2,14.2,2023,1727
80537,24.9,16.0,43603,35455
80538,24.1,14.8,49084,39319
80540,19.5,11.5,4710,3849
80542,31.3,16.0,4841,3540
80543,33.5,18.4,8696,6159
80544,16.9,11.8,138,115
80545,24.6,14.1,1051,950
80546,30.9,14.2,306,212
80547,22.3,10.4,6536,4292
80549,25.3,14.0,13530,9735
80550,29.9,14.9,38909,28295
80601,33.4,22.7,40460,29609
80602,29.9,16.8,43375,31164
80603,34.6,21.6,16078,11475
80610,33.8,20.2,3570,2683
80611,36.0,22.8,868,635
80612,34.1,22.0,669,498
80615,32.3,17.8,9486,6943
80620,35.8,24.6,20975,15100
80621,36.7,26.2,13343,9896
80622,37.3,20.7,121,92
80623,36.0,25.3,999,739
80624,36.2,21.6,968,749
80631,37.3,28.8,52336,38898
80634,33.4,21.2,65980,49863
80640,32.0,20.2,13106,9388
80642,34.3,21.6,4139,3224
80643,34.6,21.9,3599,2774
80644,34.5,21.2,3006,2254
80645,35.8,24.1,4245,3193
80648,37.2,22.5,1261,952
80649,32.1,22.0,397,311
80650,34.8,20.7,1884,1362
80651,34.2,21.2,4987,3720
80652,35.0,22.1,563,417
80653,31.7,21.2,757,584
80654,29.8,18.7,3230,2342
80701,32.4,24.4,16101,11661
80705,33.4,26.4,985,716
80720,26.1,19.3,2623,2068
80721,30.3,24.0,155,119
80722,29.4,22.6,370,295
80723,30.4,23.1,7092,5379
80726,27.7,19.5,406,311
80727,29.5,24.3,439,316
80728,28.7,22.9,892,671
80729,34.7,23.1,533,424
80731,28.1,21.6,1526,1137
80733,28.2,17.7,564,423
80734,29.3,25.3,3087,2293
80735,26.9,19.0,467,305
80736,28.4,20.9,619,483
80737,28.1,23.1,1615,1284
80740,26.0,21.3,101,79
80741,29.5,21.2,903,686
80742,35.0,22.5,329,221
80743,27.6,21.1,1119,818
80744,28.5,23.1,433,347
80745,28.5,21.0,117,90
80747,27.4,19.0,488,371
80749,28.7,21.5,344,279
80750,32.1,21.6,391,292
80751,30.1,23.6,17702,14508
80754,35.4,24.3,157,127
80755,27.0,18.9,176,132
80757,28.3,20.3,185,134
80758,26.3,19.2,3784,2788
80759,30.4,25.8,4590,3364
80801,27.8,21.1,151,124
80802,29.8,19.7,234,174
80804,30.7,23.3,357,270
80805,30.7,22.9,416,312
80807,29.8,22.8,4232,3123
80808,29.5,20.6,6990,5300
80809,26.9,17.2,1525,1277
80810,28.5,21.4,1038,823
80812,26.4,21.6,191,159
80813,25.3,18.9,1961,1671
80814,24.9,17.5,3890,3224
80815,29.2,23.1,890,710
80816,24.6,17.3,5794,4976
80817,30.1,20.1,31621,22412
80818,29.5,23.4,386,294
80819,27.1,17.7,800,701
80820,26.4,20.4,780,708
80821,29.7,23.2,1115,838
80822,30.7,25.6,247,199
80823,31.0,22.3,199,149
80824,28.6,25.1,185,152
80825,29.6,20.4,399,286
80826,32.2,20.6,904,904
80827,25.4,19.0,826,729
80828,28.4,22.5,2603,1930
80829,27.4,17.1,5343,4624
80830,26.1,19.7,238,187
80831,27.9,16.4,32823,23348
80832,27.9,20.0,877,661
80833,31.2,24.6,784,598
80834,30.0,22.6,330,256
80835,26.5,19.0,870,675
80836,29.8,22.3,1116,832
80840,25.4,19.3,6609,5769
80860,26.1,18.9,547,458
80861,29.1,22.6,258,200
80863,24.0,16.3,12738,10392
80864,32.0,23.5,1495,1141
80902,29.8,19.1,10926,6172
80903,29.3,20.0,15944,13917
80904,27.6,19.1,20986,18165
80905,30.8,22.6,17592,14235
80906,27.4,18.9,39019,31018
80907,28.9,20.6,28806,24054
80908,26.0,14.8,22811,16948
80909,30.4,22.7,37302,29817
80910,32.3,25.7,30991,23552
80911,30.5,22.0,34577,25756
80913,18.6,11.3,7384,7337
80914,17.4,10.5,696,686
80915,31.0,23.1,22548,17131
80916,32.8,25.7,39990,28444
80917,28.5,19.8,30513,24399
80918,28.1,19.1,47453,37767
80919,25.8,15.4,28909,23009
80920,26.2,15.7,39540,29772
80921,24.8,14.1,25158,18819
80922,27.7,17.5,29392,21606
80923,27.2,16.4,31849,23634
80924,25.3,13.3,15058,10236
80925,28.9,17.2,15061,10216
80926,27.2,17.7,1517,1256
80927,27.4,15.2,7373,4906
80928,31.7,22.1,1129,877
80929,29.0,19.6,503,378
80930,28.4,17.8,1527,1066
80938,27.6,16.6,421,316
80951,28.3,16.6,4588,3151
81001,34.1,30.7,31107,23588
81003,36.9,34.2,15169,12117
81004,35.5,31.8,26005,20111
81005,30.4,25.4,31327,24696
81006,32.1,26.7,11653,9213
81007,29.4,21.4,33263,25384
81008,30.3,24.7,11868,9476
81019,30.3,22.9,2022,1610
81020,34.5,29.9,890,763
81022,32.2,25.5,1463,1138
81023,29.7,22.2,1339,1126
81024,33.8,27.8,277,239
81025,32.5,27.9,950,785
81027,28.8,22.7,110,80
81029,29.3,25.2,329,252
81030,30.0,19.3,173,131
81033,31.3,27.3,182,149
81036,27.4,21.4,991,759
81039,31.7,23.4,1971,1566
81040,26.9,19.4,448,392
81041,31.8,30.4,603,440
81044,33.9,26.7,273,196
81045,27.8,21.8,141,104
81047,29.0,26.5,1577,1157
81049,28.8,23.0,202,167
81050,33.9,26.4,9924,7512
81052,29.6,26.6,9142,6854
81054,36.7,33.5,4823,4119
81055,25.4,19.1,1489,1301
81057,32.6,25.6,355,268
81058,31.8,22.7,844,674
81059,29.8,22.9,125,99
81062,34.0,26.4,2536,2348
81063,31.4,24.8,2724,2391
81064,28.8,23.6,251,191
81067,38.1,33.3,5521,4243
81069,29.6,22.4,1944,1575
81071,26.8,20.2,303,226
81073,29.6,26.2,1817,1433
81076,32.5,30.5,416,339
81077,33.5,24.2,619,495
81081,30.2,23.5,85,68
81082,32.9,25.9,12026,9878
81084,29.6,24.3,116,109
81087,30.3,25.9,135,90
81089,29.1,26.5,4656,3841
81090,29.5,26.1,875,688
81091,33.1,27.3,786,701
81092,27.6,20.6,866,664
81101,31.1,24.4,15657,11946
81120,32.0,29.7,2063,1640
81121,30.1,24.9,284,237
81122,21.9,17.3,9808,7718
81123,30.8,26.5,727,573
81124,31.8,29.7,174,133
81125,31.0,28.8,2989,2160
81126,33.4,32.9,239,213
81128,28.0,21.5,110,90
81129,31.8,27.8,78,63
81130,25.5,17.3,800,721
81131,27.6,21.9,1510,1309
81132,27.4,21.9,2977,2401
81133,30.8,27.0,1009,842
81136,29.6,21.6,190,158
81137,23.9,20.3,5094,3862
81138,31.8,28.9,62,56
81140,29.5,25.3,2154,1596
81141,30.1,26.7,1226,884
81143,27.8,21.7,818,709
81144,29.2,26.2,7347,5495
81146,29.9,21.4,547,429
81147,27.6,19.5,12615,10327
81148,31.1,28.3,302,220
81149,27.5,23.1,829,701
81151,29.9,23.7,1527,1073
81152,32.4,31.7,1294,1054
81154,24.4,16.9,1302,1139
81155,28.4,23.1,189,168
81201,25.2,17.0,9128,7651
81210,24.5,15.2,315,264
81211,27.4,20.5,8224,7004
81212,30.8,23.4,31643,26426
81220,25.7,17.2,225,197
81221,31.1,24.0,334,263
81222,30.5,23.8,333,300
81223,29.5,21.9,2190,1908
81224,23.4,11.4,3941,3176
81225,23.3,11.1,1074,920
81226,32.6,24.6,8585,7426
81230,24.5,15.7,10598,8792
81233,30.6,23.6,881,764
81235,24.2,14.8,728,601
81236,25.3,18.5,1161,1045
81237,25.8,17.3,86,80
81240,29.0,20.2,4366,3598
81241,25.4,17.3,132,104
81242,24.4,15.3,1032,836
81243,25.0,16.4,110,97
81244,31.0,24.6,468,391
81248,27.4,19.0,56,55
81251,25.5,22.3,240,202
81252,26.4,19.1,4252,3627
81253,29.1,22.5,339,267
81301,20.3,15.1,30760,25602
81303,21.4,16.5,8027,6517
81320,28.0,22.1,380,307
81321,28.5,22.7,14402,11241
81323,28.0,21.4,4554,3744
81324,27.5,21.6,1602,1329
81325,28.7,20.9,170,135
81326,20.9,16.8,2545,2050
81327,27.5,20.3,588,475
81328,26.8,18.3,4387,3652
81331,26.8,19.8,512,417
81332,28.4,20.2,296,251
81334,38.8,32.6,1461,982
81335,25.6,22.6,86,71
81401,27.5,21.5,23266,18302
81403,27.5,20.6,11987,9534
81410,25.6,22.0,1780,1446
81413,26.2,22.8,5271,4474
81415,25.7,20.2,1674,1360
81416,28.0,24.8,14304,11058
81418,25.6,21.8,1645,1332
81419,26.6,21.2,3681,2962
81422,30.4,24.7,539,440
81423,29.5,20.3,1409,1131
81424,30.2,25.0,1014,837
81425,28.1,22.4,5120,3927
81426,25.1,11.5,238,167
81427,23.8,14.9,1099,938
81428,26.7,20.4,3635,2985
81429,30.8,26.4,108,84
81430,25.2,12.4,836,651
81431,31.0,24.3,377,326
81432,23.7,15.2,3061,2610
81433,26.6,17.0,652,553
81434,25.3,16.9,158,130
81435,25.6,13.0,5499,4515
81501,30.5,21.5,23935,20255
81503,31.3,21.4,16121,12735
81504,31.7,22.3,31150,23742
81505,28.0,17.6,11791,9271
81506,26.6,18.3,11412,9445
81507,26.8,15.3,16053,12935
81520,32.9,24.9,14042,10454
81521,28.7,18.0,16446,12315
81522,30.2,18.0,107,97
81523,30.2,18.8,892,729
81524,28.8,17.5,2357,1791
81525,28.4,16.9,1058,786
81526,29.4,19.8,5216,4329
81527,30.2,18.7,2034,1692
81601,23.5,17.7,16484,12748
81610,33.2,29.8,350,293
81611,20.9,13.0,9637,8141
81612,22.4,14.6,79,64
81615,19.5,11.6,3083,2541
81620,25.0,15.8,10038,8056
81621,22.8,14.7,6034,4879
81623,23.4,16.2,16110,12654
81624,31.0,21.1,1196,942
81625,28.4,21.7,12560,9391
81630,30.1,20.6,1019,804
81631,24.9,15.9,9017,6616
81632,23.9,15.3,11343,8745
81635,25.6,21.3,7185,5229
81637,26.4,20.4,9845,7072
81638,31.0,27.1,166,134
81639,26.2,18.3,2498,1922
81640,33.1,30.5,204,170
81641,26.6,18.6,3772,2825
81642,21.1,16.4,87,64
81643,31.4,21.8,751,640
81645,23.5,14.3,1033,860
81646,30.8,20.8,189,153
81647,23.8,16.9,7445,5484
81648,26.2,18.4,2677,1998
81649,24.0,15.3,314,254
81650,24.6,20.2,14336,10323
81652,25.0,19.1,5801,4173
81653,24.7,21.4,85,62
81654,21.5,14.7,1249,1051
81655,28.2,22.1,290,228
81656,22.8,15.4,422,342
81657,21.3,11.6,5114,4537
82001,33.9,27.4,37528,28816
82005,22.1,17.3,539,508
82007,38.0,34.7,21249,15944
82009,32.2,24.8,35700,27726
82050,32.5,25.1,366,268
82052,26.8,16.7,64,53
82053,33.7,25.8,1513,1159
82054,34.6,28.2,1132,809
82055,26.4,17.6,284,251
82059,33.2,25.9,212,165
82060,32.1,22.6,420,307
82063,25.2,15.5,122,108
82070,28.4,18.5,20308,16822
82072,27.7,18.4,15719,13125
82073,26.5,18.3,55,52
82081,32.4,24.5,74,55
82082,34.1,27.9,1764,1370
82083,30.1,20.6,334,266
82084,27.9,16.0,89,88
82190,32.7,23.3,392,320
82201,36.2,29.3,6395,5115
82210,34.7,27.2,329,269
82212,35.6,25.6,441,369
82213,36.3,28.0,591,485
82214,35.9,28.2,1270,1001
82215,36.8,28.3,159,138
82217,36.4,23.2,90,59
82219,32.6,23.2,76,69
82221,32.7,22.6,532,424
82222,35.2,29.9,127,104
82223,34.7,23.6,896,726
82225,36.6,29.8,2077,1715
82227,36.7,30.2,154,130
82240,37.9,28.4,9689,7729
82242,33.3,28.7,87,68
82243,37.0,25.2,187,146
82244,35.9,25.3,495,408
82301,39.5,30.7,8539,6477
82321,40.0,33.1,676,485
82322,36.4,30.1,68,59
82323,40.2,33.9,146,106
82324,37.7,32.4,231,186
82325,37.4,28.0,871,731
82327,39.5,32.1,738,567
82329,36.8,30.3,318,269
82331,37.4,28.1,2316,1870
82332,37.4,31.7,73,56
82334,39.6,31.6,441,347
82336,34.7,26.6,243,205
82401,33.8,30.7,7001,5285
82410,33.6,28.7,1815,1449
82411,34.2,27.6,695,455
82412,33.8,27.5,589,415
82414,31.3,24.2,16087,12880
82420,34.0,27.8,912,620
82421,34.3,26.8,447,333
82422,33.8,28.8,88,65
82423,34.4,29.1,201,147
82426,34.1,28.5,2425,1887
82428,34.2,27.8,141,126
82430,35.5,28.6,90,68
82431,33.6,28.1,3595,2628
82432,33.4,29.1,264,212
82433,30.6,23.5,738,608
82434,33.4,28.9,147,104
82435,32.4,25.8,12093,9450
82440,33.1,24.8,145,122
82441,34.7,29.6,223,205
82442,32.1,28.3,742,606
82443,35.1,27.7,4501,3563
82450,31.4,27.9,170,157
82501,34.1,27.8,18523,13997
82510,40.3,33.0,1236,797
82512,38.7,37.1,223,179
82513,32.8,27.1,1816,1572
82514,41.3,36.9,1539,1027
82515,35.0,30.0,550,415
82516,37.4,34.9,393,279
82520,32.6,25.0,12887,9760
82523,33.1,26.0,895,683
82601,36.9,27.0,27180,20596
82604,36.5,26.3,26539,20158
82609,36.2,26.1,18845,14170
82620,36.3,26.5,177,141
82633,36.9,25.8,9764,7278
82635,36.7,27.6,154,114
82636,36.3,24.0,4763,3556
82637,37.6,26.9,3835,2923
82639,34.5,24.5,792,625
82642,35.3,28.2,75,65
82643,37.8,26.6,297,223
82644,36.2,26.5,1861,1375
82649,33.7,28.7,1062,797
82701,35.9,28.1,5309,4169
82710,32.6,25.6,285,223
82711,33.8,24.4,122,93
82712,32.2,25.7,332,262
82716,37.2,28.6,17094,12577
82718,34.8,23.3,25764,18182
82720,32.5,24.4,916,719
82721,32.3,23.6,3108,2182
82723,37.5,31.2,219,190
82725,33.4,22.3,136,121
82727,36.7,26.9,1838,1343
82729,33.1,26.0,2221,1803
82730,36.4,29.1,1450,1132
82731,37.3,29.5,173,109
82732,40.4,31.7,1932,1460
82801,30.5,23.0,25685,20170
82831,31.3,22.6,224,167
82832,31.5,23.2,794,660
82833,30.9,23.8,520,438
82834,36.0,28.5,7471,5908
82835,31.3,22.4,286,224
82836,30.8,22.9,1085,845
82838,31.2,22.2,297,250
82839,31.0,21.0,1454,1024
82842,31.2,23.7,683,589
82845,30.6,21.1,84,75
82901,36.5,27.4,28005,20594
82922,33.5,25.1,304,266
82923,32.5,22.6,545,429
82925,31.8,23.4,299,267
82930,35.2,26.7,13894,10094
82932,36.0,27.0,717,550
82933,34.9,24.8,829,607
82934,39.3,32.9,115,83
82935,35.7,25.8,12324,8924
82937,33.5,23.1,3645,2496
82938,36.5,25.9,144,119
82939,34.1,24.2,1777,1209
82941,33.5,22.4,5066,3745
82943,40.4,31.7,303,246
82944,34.0,27.8,241,175
82945,37.2,28.6,190,161
83001,24.2,18.0,17690,14062
83011,25.0,18.5,262,231
83012,24.8,18.5,236,178
83013,24.4,17.9,378,317
83014,23.8,17.8,3542,2964
83025,23.8,18.6,588,489
83101,36.7,25.6,2808,2064
83110,36.1,25.6,4744,3314
83111,35.8,26.2,467,335
83112,35.2,25.1,804,595
83113,35.0,25.1,2067,1548
83114,34.2,22.6,811,518
83115,35.2,26.1,445,353
83116,36.8,27.4,490,394
83118,35.4,23.9,1257,974
83119,33.7,22.4,243,164
83120,35.3,23.6,551,432
83122,36.9,24.4,412,271
83123,35.2,23.0,507,384
83124,36.8,24.5,99,82
83126,36.2,26.1,479,337
83127,33.5,23.1,3818,2920
83128,34.7,22.4,2216,1782
83201,32.9,21.9,38921,28808
83202,34.1,23.1,24441,17235
83203,47.2,29.0,87,79
83204,34.0,22.7,18408,14241
83209,25.3,16.7,474,454
83210,41.3,29.4,3085,2127
83211,38.4,29.0,6500,4486
83212,36.7,25.7,149,108
83213,35.9,29.2,1380,1036
83214,32.6,22.7,725,465
83217,34.7,23.9,792,579
83218,37.6,23.5,373,279
83220,31.6,25.5,112,93
83221,39.8,25.7,28354,19886
83223,29.4,23.8,197,146
83226,32.1,24.2,2294,1924
83227,31.2,23.6,157,139
83228,35.6,21.7,695,418
83232,34.8,21.8,438,294
83233,34.5,25.6,84,52
83234,33.0,23.3,1127,864
83235,30.3,24.4,83,63
83236,37.8,22.8,2423,1657
83237,36.8,23.5,1559,1030
83238,31.7,26.2,167,111
83239,30.3,22.8,609,421
83241,35.4,24.5,1924,1330
83243,31.9,21.3,117,87
83244,36.4,29.6,281,218
83245,31.7,20.2,2266,1692
83246,33.9,24.4,1038,881
83250,32.8,22.8,1796,1289
83251,31.8,24.6,1100,880
83252,32.5,22.8,4403,3153
83253,29.8,25.8,157,129
83254,31.7,25.3,3803,2746
83255,35.6,28.8,1121,816
83261,30.7,23.0,621,421
83262,37.5,22.5,1401,975
83263,35.6,23.1,9928,6947
83271,35.5,24.2,488,312
83272,30.0,24.9,292,229
83274,37.7,21.6,10673,7216
83276,34.7,23.8,4311,3055
83277,40.4,26.6,155,105
83278,32.1,22.9,416,370
83281,32.0,22.2,83,62
83283,33.3,21.9,143,82
83285,32.7,21.3,80,63
83286,35.4,21.5,1424,909
83287,30.7,24.8,313,282
83301,33.1,27.8,60789,44507
83302,34.2,28.7,159,117
83311,38.4,26.5,560,415
83312,37.8,27.4,171,118
83313,24.7,21.1,3815,2875
83314,32.0,24.2,897,635
83316,34.1,30.8,10295,7733
83318,37.6,27.9,18990,13173
83320,27.9,30.2,1050,737
83321,34.0,29.4,500,374
83323,37.2,23.5,1962,1345
83324,33.5,27.0,694,460
83325,36.2,30.5,995,755
83327,30.5,23.3,944,719
83328,31.9,25.2,6230,4444
83330,35.1,30.8,6720,4818
83332,33.3,29.5,2434,1934
83333,23.4,19.6,11775,8961
83334,36.1,31.6,2152,1590
83335,35.9,30.4,1886,1297
83336,34.5,26.5,5727,4063
83338,35.2,29.8,21486,14909
83340,21.8,17.6,5647,4806
83341,32.9,25.5,8838,5995
83342,37.3,25.5,1169,774
83344,34.8,28.1,1339,868
83346,36.6,26.8,1459,987
83347,34.9,26.7,3275,2335
83348,27.6,32.4,93,82
83349,34.5,27.7,923,654
83350,37.9,30.9,12975,9232
83352,33.8,28.5,3516,2614
83353,21.4,19.4,1774,1579
83355,34.4,30.4,5332,3751
83401,34.2,22.5,47114,31683
83402,34.7,23.2,28452,20541
83404,32.6,21.4,25491,18494
83406,31.4,18.8,19003,12832
83414,23.9,18.9,546,451
83420,31.3,22.3,2445,1786
83421,33.1,23.9,349,255
83422,33.3,21.2,3871,2874
83423,36.1,30.3,678,498
83424,35.0,22.0,260,199
83425,34.6,25.3,597,400
83427,31.8,18.3,2566,1590
83428,30.5,19.0,527,444
83429,30.9,21.4,980,877
83431,33.6,23.2,914,677
83433,30.5,21.0,101,92
83434,32.9,23.2,1693,1202
83435,34.9,26.6,670,400
83436,31.9,21.3,541,353
83438,34.0,25.6,93,59
83440,28.6,22.4,50567,40583
83442,32.9,20.6,23831,15498
83443,31.0,19.8,1154,823
83444,35.9,27.1,1351,929
83445,33.0,24.5,7411,5272
83448,29.1,19.1,2590,1694
83449,31.6,18.9,320,259
83450,35.4,26.1,1055,717
83451,31.0,21.1,987,687
83452,31.8,19.5,1773,1351
83454,32.7,19.7,257,180
83455,31.3,17.1,5675,4153
83462,34.2,30.3,508,425
83463,31.2,30.1,129,105
83464,30.4,26.3,363,277
83465,31.5,26.1,94,81
83466,32.1,28.8,299,270
83467,31.1,26.9,6169,4986
83468,31.4,26.0,222,164
83469,29.7,23.5,53,50
83501,37.1,24.9,36793,28934
83520,33.6,27.9,179,163
83522,32.6,25.4,2166,1746
83523,36.1,28.1,753,580
83524,39.0,27.6,1002,804
83525,32.9,24.8,416,369
83526,33.9,26.7,260,195
83530,30.7,22.9,5713,4353
83533,33.4,26.6,210,148
83535,34.0,22.2,1167,894
83536,34.8,28.6,4216,3408
83537,31.8,21.4,985,820
83539,32.1,26.6,1835,1522
83540,42.2,28.1,2329,1664
83541,36.2,27.9,1161,1012
83542,30.9,25.4,162,141
83543,35.5,27.7,679,496
83544,32.0,25.5,6159,5143
83545,40.1,27.9,427,369
83546,31.6,24.4,503,402
83547,33.7,25.1,291,254
83548,36.8,29.5,134,103
83549,32.6,26.5,836,712
83552,32.1,25.7,1207,1000
83553,31.9,24.9,1057,873
83554,30.1,23.5,547,489
83555,36.2,28.0,519,448
83604,33.8,31.1,676,465
83605,37.5,29.9,38561,27613
83607,35.7,25.5,36024,25307
83610,31.4,25.8,979,814
83611,34.6,26.3,2596,2250
83612,35.8,30.6,2162,1782
83615,35.3,26.2,1927,1479
83616,28.3,17.4,33311,25217
83617,33.3,25.0,17502,13375
83619,31.6,27.3,8638,6158
83622,32.9,24.1,2076,1765
83623,37.1,29.3,1470,1103
83624,33.6,30.1,1072,825
83626,37.2,28.1,1234,892
83627,37.7,29.2,656,491
83628,34.2,31.3,4996,3627
83629,33.1,23.1,1731,1412
83631,33.4,23.7,1317,1087
83632,35.7,30.7,315,256
83633,37.9,28.1,419,342
83634,30.1,18.5,33379,24850
83636,33.6,24.7,211,143
83637,32.2,24.2,270,229
83638,33.8,23.8,7306,5891
83639,32.5,28.7,3170,2266
83641,34.5,26.5,3627,2637
83642,28.7,17.9,55465,40570
83643,34.9,31.4,105,90
83644,34.3,22.1,14568,10104
83645,31.6,25.6,621,498
83646,28.7,17.6,69818,49356
83647,34.8,25.0,22592,16949
83648,26.9,15.1,3191,2303
83650,33.4,30.5,587,480
83651,35.2,26.5,34509,25364
83654,32.8,24.2,1752,1465
83655,30.1,22.9,4843,3492
83656,36.6,28.9,566,418
83657,32.4,24.9,194,148
83660,36.6,28.0,6317,4619
83661,32.0,28.7,10537,8009
83669,30.8,19.7,13647,9978
83670,33.4,24.3,521,434
83672,34.0,30.3,8892,6719
83676,35.9,27.1,4950,3619
83686,34.0,23.1,55343,40600
83687,34.9,23.7,37254,26627
83702,29.0,16.8,23951,19336
83703,28.7,17.4,18163,14515
83704,30.5,21.3,42430,33853
83705,30.7,20.5,27756,22603
83706,28.2,19.0,34446,29462
83709,29.6,19.3,59461,44644
83712,27.1,15.2,8908,7218
83713,28.6,18.3,30056,22707
83714,29.1,18.9,26181,20895
83716,27.2,16.0,21583,16151
83801,32.3,20.5,7501,5949
83803,31.7,21.6,764,657
83804,36.0,28.9,1617,1337
83805,33.3,26.1,8412,6405
83806,30.5,20.0,257,206
83808,37.3,29.5,143,106
83809,35.8,29.3,510,414
83810,32.6,20.4,1114,917
83811,33.0,24.9,1521,1245
83812,36.1,29.9,64,54
83813,32.5,23.5,1189,998
83814,31.4,19.6,26966,21968
83815,30.5,18.4,39412,30043
83821,31.5,23.4,437,381
83822,34.9,26.9,2026,1628
83823,30.6,19.7,1450,1100
83824,37.0,28.1,348,265
83825,30.8,21.4,396,344
83826,34.4,28.3,100,81
83827,32.5,25.0,164,141
83830,36.9,31.5,702,585
83832,32.2,20.1,1701,1240
83833,30.9,19.7,1492,1302
83834,31.3,20.5,252,209
83835,30.1,18.4,23157,18116
83836,33.4,25.7,1041,917
83837,36.6,29.1,3206,2516
83839,36.5,29.3,1288,1057
83840,32.0,23.3,556,428
83841,33.7,24.0,652,561
83842,31.2,20.0,173,155
83843,29.7,18.2,26739,21535
83844,20.4,13.4,2165,2132
83845,33.7,26.0,1795,1386
83846,35.7,27.9,708,576
83847,33.7,26.5,1685,1336
83848,31.8,23.7,216,195
83849,35.6,27.5,1954,1530
83850,35.6,29.0,2397,1964
