year,zcta5,measure,data_value,data_value_type,totalpopulation,totalpop18plus
2023,91350,Obesity,24.2,Crude prevalence,41514,31332
2023,91351,Physical Inactivity,23.3,Crude prevalence,34684,26772
2023,91351,Obesity,26.4,Crude prevalence,34684,26772
2023,91352,Physical Inactivity,31.4,Crude prevalence,47274,37021
2023,91352,Obesity,29.3,Crude prevalence,47274,37021
2023,91354,Physical Inactivity,17.1,Crude prevalence,33962,25205
2023,91354,Obesity,22.4,Crude prevalence,33962,25205
2023,91355,Physical Inactivity,18.3,Crude prevalence,32886,26578
2023,91355,Obesity,23.3,Crude prevalence,32886,26578
2023,91356,Physical Inactivity,18.2,Crude prevalence,30664,24884
2023,91356,Obesity,23.7,Crude prevalence,30664,24884
2023,91360,Physical Inactivity,20.2,Crude prevalence,43046,35062
2023,91360,Obesity,23.4,Crude prevalence,43046,35062
2023,91361,Physical Inactivity,17.1,Crude prevalence,20262,16744
2023,91361,Obesity,22.3,Crude prevalence,20262,16744
2023,91362,Physical Inactivity,18.0,Crude prevalence,35803,28646
2023,91362,Obesity,23.0,Crude prevalence,35803,28646
2023,91364,Physical Inactivity,16.4,Crude prevalence,27071,21910
2023,91364,Obesity,23.2,Crude prevalence,27071,21910
2023,91367,Physical Inactivity,17.8,Crude prevalence,46498,38295
2023,91367,Obesity,23.0,Crude prevalence,46498,38295
2023,91377,Physical Inactivity,15.3,Crude prevalence,13898,10683
2023,91377,Obesity,21.4,Crude prevalence,13898,10683
2023,91381,Physical Inactivity,17.6,Crude prevalence,20862,15793
2023,91381,Obesity,21.9,Crude prevalence,20862,15793
2023,91384,Physical Inactivity,21.6,Crude prevalence,28585,23208
2023,91384,Obesity,25.9,Crude prevalence,28585,23208
2023,91387,Physical Inactivity,22.3,Crude prevalence,45749,34378
2023,91387,Obesity,26.0,Crude prevalence,45749,34378
2023,91390,Physical Inactivity,18.2,Crude prevalence,20128,15555
2023,91390,Obesity,24.3,Crude prevalence,20128,15555
2023,91401,Physical Inactivity,25.2,Crude prevalence,39621,32036
2023,91401,Obesity,27.9,Crude prevalence,39621,32036
2023,91402,Physical Inactivity,34.3,Crude prevalence,70140,53099
2023,91402,Obesity,29.4,Crude prevalence,70140,53099
2023,91403,Physical Inactivity,15.0,Crude prevalence,25329,21324
2023,91403,Obesity,22.7,Crude prevalence,25329,21324
2023,91405,Physical Inactivity,29.1,Crude prevalence,55319,43347
2023,91405,Obesity,29.3,Crude prevalence,55319,43347
2023,91406,Physical Inactivity,28.1,Crude prevalence,53252,42112
2023,91406,Obesity,28.9,Crude prevalence,53252,42112
2023,91411,Physical Inactivity,26.2,Crude prevalence,24984,19847
2023,91411,Obesity,28.2,Crude prevalence,24984,19847
2023,91423,Physical Inactivity,15.4,Crude prevalence,32635,27603
2023,91423,Obesity,23.4,Crude prevalence,32635,27603
2023,91436,Physical Inactivity,15.9,Crude prevalence,15189,11884
2023,91436,Obesity,21.8,Crude prevalence,15189,11884
2023,91501,Physical Inactivity,20.8,Crude prevalence,21157,17424
2023,91501,Obesity,25.2,Crude prevalence,21157,17424
2023,91502,Physical Inactivity,23.5,Crude prevalence,11665,9911
2023,91502,Obesity,26.0,Crude prevalence,11665,9911
2023,91504,Physical Inactivity,20.3,Crude prevalence,26678,21427
2023,91504,Obesity,24.5,Crude prevalence,26678,21427
2023,91505,Physical Inactivity,18.4,Crude prevalence,32371,26755
2023,91505,Obesity,24.0,Crude prevalence,32371,26755
2023,91506,Physical Inactivity,19.2,Crude prevalence,19338,16008
2023,91506,Obesity,24.1,Crude prevalence,19338,16008
2023,91601,Physical Inactivity,20.0,Crude prevalence,39429,34184
2023,91601,Obesity,26.1,Crude prevalence,39429,34184
2023,91602,Physical Inactivity,16.3,Crude prevalence,19647,17251
2023,91602,Obesity,24.4,Crude prevalence,19647,17251
2023,91604,Physical Inactivity,14.5,Crude prevalence,30947,25943
2023,91604,Obesity,22.7,Crude prevalence,30947,25943
2023,91605,Physical Inactivity,29.7,Crude prevalence,54341,42921
2023,91605,Obesity,28.6,Crude prevalence,54341,42921
2023,91606,Physical Inactivity,27.7,Crude prevalence,43955,35666
2023,91606,Obesity,28.7,Crude prevalence,43955,35666
2023,91607,Physical Inactivity,18.6,Crude prevalence,30502,25436
2023,91607,Obesity,25.5,Crude prevalence,30502,25436
2023,91701,Physical Inactivity,19.8,Crude prevalence,38778,30727
2023,91701,Obesity,29.1,Crude prevalence,38778,30727
2023,91702,Physical Inactivity,27.6,Crude prevalence,62328,48898
2023,91702,Obesity,26.9,Crude prevalence,62328,48898
2023,91706,Physical Inactivity,33.0,Crude prevalence,73313,56682
2023,91706,Obesity,27.3,Crude prevalence,73313,56682
2023,91708,Physical Inactivity,20.4,Crude prevalence,14381,10467
2023,91708,Obesity,28.3,Crude prevalence,14381,10467
2023,91709,Physical Inactivity,19.8,Crude prevalence,78530,61511
2023,91709,Obesity,24.9,Crude prevalence,78530,61511
2023,91710,Physical Inactivity,25.2,Crude prevalence,82576,64884
2023,91710,Obesity,30.9,Crude prevalence,82576,64884
2023,91711,Physical Inactivity,17.2,Crude prevalence,38122,31836
2023,91711,Obesity,20.8,Crude prevalence,38122,31836
2023,91722,Physical Inactivity,26.3,Crude prevalence,36111,28528
2023,91722,Obesity,26.0,Crude prevalence,36111,28528
2023,91723,Physical Inactivity,24.7,Crude prevalence,19653,15425
2023,91723,Obesity,26.3,Crude prevalence,19653,15425
2023,91724,Physical Inactivity,23.9,Crude prevalence,27180,21726
2023,91724,Obesity,25.2,Crude prevalence,27180,21726
2023,91730,Physical Inactivity,22.5,Crude prevalence,68883,53007
2023,91730,Obesity,31.7,Crude prevalence,68883,53007
2023,91731,Physical Inactivity,35.4,Crude prevalence,28197,22082
2023,91731,Obesity,26.1,Crude prevalence,28197,22082
2023,91732,Physical Inactivity,35.7,Crude prevalence,60137,46147
2023,91732,Obesity,26.5,Crude prevalence,60137,46147
2023,91733,Physical Inactivity,37.8,Crude prevalence,41990,31939
2023,91733,Obesity,28.3,Crude prevalence,41990,31939
2023,91737,Physical Inactivity,20.5,Crude prevalence,24568,19245
2023,91737,Obesity,29.3,Crude prevalence,24568,19245
2023,91739,Physical Inactivity,19.0,Crude prevalence,42411,31978
2023,91739,Obesity,28.4,Crude prevalence,42411,31978
2023,91740,Physical Inactivity,22.9,Crude prevalence,26644,21328
2023,91740,Obesity,25.5,Crude prevalence,26644,21328
2023,91741,Physical Inactivity,18.8,Crude prevalence,26999,21389
2023,91741,Obesity,23.0,Crude prevalence,26999,21389
2023,91744,Physical Inactivity,31.8,Crude prevalence,81817,62998
2023,91744,Obesity,27.7,Crude prevalence,81817,62998
2023,91745,Physical Inactivity,26.5,Crude prevalence,54280,44116
2023,91745,Obesity,21.6,Crude prevalence,54280,44116
2023,91746,Physical Inactivity,31.8,Crude prevalence,29509,23102
2023,91746,Obesity,27.7,Crude prevalence,29509,23102
2023,91748,Physical Inactivity,27.8,Crude prevalence,44737,36734
2023,91748,Obesity,19.0,Crude prevalence,44737,36734
2023,91750,Physical Inactivity,21.1,Crude prevalence,33376,26864
2023,91750,Obesity,24.1,Crude prevalence,33376,26864
2023,91752,Physical Inactivity,27.8,Crude prevalence,38610,28761
2023,91752,Obesity,35.9,Crude prevalence,38610,28761
2023,91754,Physical Inactivity,29.8,Crude prevalence,33300,27522
2023,91754,Obesity,19.1,Crude prevalence,33300,27522
2023,91755,Physical Inactivity,33.0,Crude prevalence,27637,23021
2023,91755,Obesity,18.6,Crude prevalence,27637,23021
2023,91759,Physical Inactivity,20.7,Crude prevalence,432,372
2023,91759,Obesity,31.1,Crude prevalence,432,372
2023,91761,Physical Inactivity,25.8,Crude prevalence,60306,45997
2023,91761,Obesity,32.4,Crude prevalence,60306,45997
2023,91762,Physical Inactivity,27.9,Crude prevalence,62524,46768
2023,91762,Obesity,33.5,Crude prevalence,62524,46768
2023,91763,Physical Inactivity,30.7,Crude prevalence,37631,28399
2023,91763,Obesity,34.1,Crude prevalence,37631,28399
2023,91764,Physical Inactivity,29.5,Crude prevalence,55322,41235
2023,91764,Obesity,35.1,Crude prevalence,55322,41235
2023,91765,Physical Inactivity,21.9,Crude prevalence,46449,37980
2023,91765,Obesity,18.3,Crude prevalence,46449,37980
2023,91766,Physical Inactivity,31.0,Crude prevalence,70701,53233
2023,91766,Obesity,28.7,Crude prevalence,70701,53233
2023,91767,Physical Inactivity,29.7,Crude prevalence,51654,39980
2023,91767,Obesity,29.0,Crude prevalence,51654,39980
2023,91768,Physical Inactivity,28.8,Crude prevalence,35568,27835
2023,91768,Obesity,27.6,Crude prevalence,35568,27835
2023,91770,Physical Inactivity,34.2,Crude prevalence,59360,48779
2023,91770,Obesity,20.2,Crude prevalence,59360,48779
2023,91773,Physical Inactivity,21.8,Crude prevalence,34592,27935
2023,91773,Obesity,24.4,Crude prevalence,34592,27935
2023,91775,Physical Inactivity,22.5,Crude prevalence,24252,19499
2023,91775,Obesity,18.6,Crude prevalence,24252,19499
2023,91776,Physical Inactivity,30.5,Crude prevalence,38031,31682
2023,91776,Obesity,19.2,Crude prevalence,38031,31682
2023,91780,Physical Inactivity,25.5,Crude prevalence,35751,28869
2023,91780,Obesity,18.4,Crude prevalence,35751,28869
2023,91784,Physical Inactivity,18.1,Crude prevalence,26718,21799
2023,91784,Obesity,27.1,Crude prevalence,26718,21799
2023,91786,Physical Inactivity,23.1,Crude prevalence,55763,43112
2023,91786,Obesity,31.4,Crude prevalence,55763,43112
2023,91789,Physical Inactivity,22.4,Crude prevalence,41235,34038
2023,91789,Obesity,16.9,Crude prevalence,41235,34038
2023,91790,Physical Inactivity,27.7,Crude prevalence,46364,37006
2023,91790,Obesity,24.8,Crude prevalence,46364,37006
2023,91791,Physical Inactivity,25.2,Crude prevalence,34267,27597
2023,91791,Obesity,23.0,Crude prevalence,34267,27597
2023,91792,Physical Inactivity,26.6,Crude prevalence,30683,24763
2023,91792,Obesity,21.9,Crude prevalence,30683,24763
2023,91801,Physical Inactivity,26.4,Crude prevalence,53669,45047
2023,91801,Obesity,20.0,Crude prevalence,53669,45047
2023,91803,Physical Inactivity,28.4,Crude prevalence,29374,24311
2023,91803,Obesity,21.0,Crude prevalence,29374,24311
2023,91901,Physical Inactivity,20.1,Crude prevalence,17688,13882
2023,91901,Obesity,27.2,Crude prevalence,17688,13882
2023,91902,Physical Inactivity,20.5,Crude prevalence,17902,14293
2023,91902,Obesity,24.5,Crude prevalence,17902,14293
2023,91905,Physical Inactivity,29.2,Crude prevalence,1799,1459
2023,91905,Obesity,32.7,Crude prevalence,1799,1459
2023,91906,Physical Inactivity,25.6,Crude prevalence,3904,2929
2023,91906,Obesity,30.3,Crude prevalence,3904,2929
2023,91910,Physical Inactivity,25.4,Crude prevalence,79613,62146
2023,91910,Obesity,27.7,Crude prevalence,79613,62146
2023,91911,Physical Inactivity,28.7,Crude prevalence,85442,65503
2023,91911,Obesity,29.1,Crude prevalence,85442,65503
2023,91913,Physical Inactivity,19.9,Crude prevalence,55923,40480
2023,91913,Obesity,23.4,Crude prevalence,55923,40480
2023,91914,Physical Inactivity,19.3,Crude prevalence,17522,12844
2023,91914,Obesity,23.6,Crude prevalence,17522,12844
2023,91915,Physical Inactivity,18.4,Crude prevalence,33218,23871
2023,91915,Obesity,24.0,Crude prevalence,33218,23871
2023,91916,Physical Inactivity,20.3,Crude prevalence,1720,1375
2023,91916,Obesity,26.6,Crude prevalence,1720,1375
2023,91917,Physical Inactivity,25.6,Crude prevalence,1126,869
2023,91917,Obesity,28.3,Crude prevalence,1126,869
2023,91931,Physical Inactivity,19.1,Crude prevalence,481,414
2023,91931,Obesity,26.5,Crude prevalence,481,414
2023,91932,Physical Inactivity,25.4,Crude prevalence,26013,20129
2023,91932,Obesity,29.0,Crude prevalence,26013,20129
2023,91934,Physical Inactivity,30.0,Crude prevalence,693,555
2023,91934,Obesity,32.5,Crude prevalence,693,555
2023,91935,Physical Inactivity,20.0,Crude prevalence,8841,7124
2023,91935,Obesity,25.8,Crude prevalence,8841,7124
2023,91941,Physical Inactivity,19.3,Crude prevalence,33895,26938
2023,91941,Obesity,26.1,Crude prevalence,33895,26938
2023,91942,Physical Inactivity,19.4,Crude prevalence,40813,33464
2023,91942,Obesity,26.2,Crude prevalence,40813,33464
2023,91945,Physical Inactivity,25.1,Crude prevalence,27814,21642
2023,91945,Obesity,28.7,Crude prevalence,27814,21642
2023,91948,Physical Inactivity,23.2,Crude prevalence,87,71
2023,91948,Obesity,28.1,Crude prevalence,87,71
2023,91950,Physical Inactivity,30.9,Crude prevalence,57849,44397
2023,91950,Obesity,28.3,Crude prevalence,57849,44397
2023,91962,Physical Inactivity,19.9,Crude prevalence,1860,1477
2023,91962,Obesity,26.7,Crude prevalence,1860,1477
2023,91963,Physical Inactivity,27.9,Crude prevalence,1101,789
2023,91963,Obesity,31.4,Crude prevalence,1101,789
2023,91977,Physical Inactivity,23.3,Crude prevalence,60795,46100
2023,91977,Obesity,27.8,Crude prevalence,60795,46100
2023,91978,Physical Inactivity,22.0,Crude prevalence,9949,7598
2023,91978,Obesity,27.6,Crude prevalence,9949,7598
2023,91980,Physical Inactivity,27.7,Crude prevalence,145,114
2023,91980,Obesity,30.2,Crude prevalence,145,114
2023,92003,Physical Inactivity,19.1,Crude prevalence,4781,3829
2023,92003,Obesity,25.5,Crude prevalence,4781,3829
2023,92004,Physical Inactivity,22.8,Crude prevalence,3414,2923
2023,92004,Obesity,25.6,Crude prevalence,3414,2923
2023,92007,Physical Inactivity,15.5,Crude prevalence,10981,8922
2023,92007,Obesity,24.3,Crude prevalence,10981,8922
2023,92008,Physical Inactivity,16.6,Crude prevalence,27282,22509
2023,92008,Obesity,24.6,Crude prevalence,27282,22509
2023,92009,Physical Inactivity,14.8,Crude prevalence,44816,34107
2023,92009,Obesity,22.7,Crude prevalence,44816,34107
2023,92010,Physical Inactivity,16.7,Crude prevalence,18887,14520
2023,92010,Obesity,23.9,Crude prevalence,18887,14520
2023,92011,Physical Inactivity,14.5,Crude prevalence,23757,18593
2023,92011,Obesity,22.6,Crude prevalence,23757,18593
2023,92014,Physical Inactivity,12.5,Crude prevalence,13203,11084
2023,92014,Obesity,20.8,Crude prevalence,13203,11084
2023,92019,Physical Inactivity,20.7,Crude prevalence,45108,35217
2023,92019,Obesity,26.7,Crude prevalence,45108,35217
2023,92061,Obesity,27.2,Crude prevalence,2246,1778
2023,92020,Physical Inactivity,25.4,Crude prevalence,60454,46033
2023,92020,Obesity,29.4,Crude prevalence,60454,46033
2023,92021,Physical Inactivity,24.6,Crude prevalence,70584,53498
2023,92021,Obesity,29.4,Crude prevalence,70584,53498
2023,92024,Physical Inactivity,14.8,Crude prevalence,51190,40881
2023,92024,Obesity,23.2,Crude prevalence,51190,40881
2023,92025,Physical Inactivity,27.2,Crude prevalence,51586,38153
2023,92025,Obesity,29.5,Crude prevalence,51586,38153
2023,92026,Physical Inactivity,22.5,Crude prevalence,52797,41603
2023,92026,Obesity,26.1,Crude prevalence,52797,41603
2023,92027,Physical Inactivity,25.9,Crude prevalence,56840,42907
2023,92027,Obesity,28.3,Crude prevalence,56840,42907
2023,92028,Physical Inactivity,22.8,Crude prevalence,51614,40557
2023,92028,Obesity,27.1,Crude prevalence,51614,40557
2023,92029,Physical Inactivity,18.7,Crude prevalence,21236,17117
2023,92029,Obesity,24.1,Crude prevalence,21236,17117
2023,92036,Physical Inactivity,18.3,Crude prevalence,3735,3146
2023,92036,Obesity,25.3,Crude prevalence,3735,3146
2023,92037,Physical Inactivity,15.4,Crude prevalence,41260,34943
2023,92037,Obesity,21.3,Crude prevalence,41260,34943
2023,92040,Physical Inactivity,21.3,Crude prevalence,43640,33590
2023,92040,Obesity,27.7,Crude prevalence,43640,33590
2023,92054,Physical Inactivity,22.2,Crude prevalence,38667,31440
2023,92054,Obesity,28.1,Crude prevalence,38667,31440
2023,92055,Physical Inactivity,14.1,Crude prevalence,9684,9604
2023,92055,Obesity,18.2,Crude prevalence,9684,9604
2023,92056,Physical Inactivity,19.5,Crude prevalence,53750,43745
2023,92056,Obesity,24.7,Crude prevalence,53750,43745
2023,92057,Physical Inactivity,21.7,Crude prevalence,57844,45170
2023,92057,Obesity,25.8,Crude prevalence,57844,45170
2023,92058,Physical Inactivity,20.6,Crude prevalence,45389,35326
2023,92058,Obesity,24.8,Crude prevalence,45389,35326
2023,92059,Physical Inactivity,22.2,Crude prevalence,1872,1265
2023,92059,Obesity,29.2,Crude prevalence,1872,1265
2023,92060,Physical Inactivity,21.8,Crude prevalence,288,246
2023,92060,Obesity,27.7,Crude prevalence,288,246
2023,92061,Physical Inactivity,22.5,Crude prevalence,2246,1778
2023,92064,Physical Inactivity,17.0,Crude prevalence,48884,37605
2023,92064,Obesity,23.0,Crude prevalence,48884,37605
2023,92065,Physical Inactivity,20.8,Crude prevalence,37047,28659
2023,92065,Obesity,27.0,Crude prevalence,37047,28659
2023,92066,Physical Inactivity,23.4,Crude prevalence,330,279
2023,92066,Obesity,27.9,Crude prevalence,330,279
2023,92067,Physical Inactivity,14.0,Crude prevalence,9344,7559
2023,92067,Obesity,21.4,Crude prevalence,9344,7559
2023,92069,Physical Inactivity,22.7,Crude prevalence,49407,36813
2023,92069,Obesity,26.6,Crude prevalence,49407,36813
2023,92070,Physical Inactivity,21.0,Crude prevalence,1093,895
2023,92070,Obesity,27.5,Crude prevalence,1093,895
2023,92071,Physical Inactivity,19.5,Crude prevalence,60163,46771
2023,92071,Obesity,26.2,Crude prevalence,60163,46771
2023,92075,Physical Inactivity,14.8,Crude prevalence,12051,9859
2023,92075,Obesity,22.8,Crude prevalence,12051,9859
2023,92078,Physical Inactivity,18.4,Crude prevalence,52347,39776
2023,92078,Obesity,23.8,Crude prevalence,52347,39776
2023,92081,Physical Inactivity,19.1,Crude prevalence,28745,23402
2023,92081,Obesity,25.5,Crude prevalence,28745,23402
2023,92082,Physical Inactivity,20.8,Crude prevalence,20860,16321
2023,92082,Obesity,26.7,Crude prevalence,20860,16321
2023,92083,Physical Inactivity,24.3,Crude prevalence,39219,29619
2023,92083,Obesity,28.2,Crude prevalence,39219,29619
2023,92084,Physical Inactivity,24.4,Crude prevalence,49941,38225
2023,92084,Obesity,27.9,Crude prevalence,49941,38225
2023,92086,Physical Inactivity,23.7,Crude prevalence,1490,1349
2023,92086,Obesity,27.2,Crude prevalence,1490,1349
2023,92091,Physical Inactivity,14.2,Crude prevalence,1571,1386
2023,92091,Obesity,21.2,Crude prevalence,1571,1386
2023,92092,Physical Inactivity,17.2,Crude prevalence,5251,5230
2023,92092,Obesity,15.5,Crude prevalence,5251,5230
2023,92093,Physical Inactivity,15.1,Crude prevalence,5076,5020
2023,92093,Obesity,18.6,Crude prevalence,5076,5020
2023,92101,Physical Inactivity,17.6,Crude prevalence,47505,44665
2023,92101,Obesity,25.8,Crude prevalence,47505,44665
2023,92102,Physical Inactivity,26.7,Crude prevalence,39783,31260
2023,92102,Obesity,30.0,Crude prevalence,39783,31260
2023,92103,Physical Inactivity,15.0,Crude prevalence,33311,30378
2023,92103,Obesity,24.0,Crude prevalence,33311,30378
2023,92104,Physical Inactivity,16.8,Crude prevalence,44265,38347
2023,92104,Obesity,25.8,Crude prevalence,44265,38347
2023,92105,Physical Inactivity,30.5,Crude prevalence,66579,50254
2023,92105,Obesity,29.1,Crude prevalence,66579,50254
2023,92106,Physical Inactivity,14.9,Crude prevalence,20214,16731
2023,92106,Obesity,22.7,Crude prevalence,20214,16731
